"1746.03662109375,187.2161407470703","1752.2413330078125,152.49305725097656","1747.5518798828125,113.82914733886719","1761.1302490234375,68.52108764648438"
"1311.3682861328125,230.83950805664062","1315.757080078125,193.24737548828125","1317.7120361328125,172.11062622070312","1305.969482421875,112.73502349853516"
"1299.9449462890625,231.86346435546875","1305.081298828125,194.0001220703125","1306.0989990234375,173.27439880371094","1295.494140625,113.25578308105469"
"1290.255126953125,231.62261962890625","1295.229736328125,193.7736358642578","1296.98681640625,172.89642333984375","1286.3133544921875,112.93550872802734"
"1279.9720458984375,229.52133178710938","1285.809814453125,191.8343048095703","1288.345703125,170.07713317871094","1278.21240234375,111.18070220947266"
"1270.43359375,226.77952575683594","1277.1669921875,189.0335235595703","1282.1165771484375,167.98944091796875","1270.939453125,108.06278991699219"
"1260.412109375,223.71798706054688","1267.761962890625,186.0552520751953","1273.3896484375,164.97067260742188","1262.9534912109375,104.8738021850586"
"1249.91796875,220.7217254638672","1258.2159423828125,183.59461975097656","1264.5816650390625,162.5649871826172","1254.654541015625,102.16476440429688"
"1239.4044189453125,218.71957397460938","1247.9735107421875,181.60299682617188","1253.65087890625,160.97120666503906","1244.9315185546875,99.90235900878906"
"1228.68798828125,217.41464233398438","1237.456298828125,180.26666259765625","1242.0413818359375,159.38612365722656","1235.260009765625,98.55726623535156"
"1217.5919189453125,216.15963745117188","1226.7366943359375,179.2722930908203","1223.31884765625,155.34068298339844","1224.15234375,97.17884063720703"
"1206.0989990234375,215.5041961669922","1215.67724609375,178.63473510742188","1212.57177734375,155.50035095214844","1212.6619873046875,96.5018310546875"
"1194.76611328125,214.83868408203125","1204.736572265625,178.09637451171875","1201.565185546875,155.20599365234375","1201.3428955078125,95.92647552490234"
"1183.2191162109375,214.57440185546875","1193.347412109375,177.74522399902344","1190.7369384765625,155.3350067138672","1189.978759765625,95.63339233398438"
"1171.800048828125,214.68450927734375","1181.7122802734375,177.6478271484375","1179.2142333984375,155.33583068847656","1178.2064208984375,95.53927612304688"
"1159.5499267578125,214.57550048828125","1170.359619140625,177.6483917236328","1167.7589111328125,155.43711853027344","1167.0828857421875,95.60365295410156"
"1148.2408447265625,214.28733825683594","1158.7601318359375,177.3773651123047","1156.01513671875,155.26046752929688","1155.16943359375,95.17181396484375"
"1136.9412841796875,214.06288146972656","1147.3995361328125,177.147216796875","1144.7772216796875,155.26730346679688","1143.6578369140625,95.49203491210938"
"1126.44970703125,214.1381072998047","1136.9840087890625,177.26683044433594","1133.9364013671875,155.82080078125","1133.03125,95.54826354980469"
"1118.0186767578125,214.96592712402344","1128.378173828125,177.97894287109375","1125.9892578125,156.86611938476562","1123.6751708984375,96.31504821777344"
"1111.1790771484375,216.66314697265625","1121.3681640625,179.77423095703125","1118.4127197265625,157.961669921875","1115.79052734375,98.51338958740234"
"1106.2874755859375,219.9622344970703","1115.862060546875,182.5722198486328","1112.7080078125,162.60096740722656","1108.419677734375,101.89612579345703"
"1103.5921630859375,224.1824951171875","1112.0750732421875,186.52630615234375","1114.463623046875,168.1796417236328","1102.05810546875,106.25088500976562"
"1102.3973388671875,229.2960662841797","1109.607177734375,191.12191772460938","1115.7669677734375,173.19412231445312","1096.8114013671875,111.4752197265625"
"1102.6182861328125,235.89096069335938","1107.9171142578125,197.29531860351562","1108.8994140625,180.92100524902344","1091.09033203125,119.0260238647461"
"1103.603759765625,242.58485412597656","1106.78076171875,203.70848083496094","1114.0400390625,188.2579803466797","1086.3216552734375,126.60279083251953"
"1102.16357421875,248.15725708007812","1104.352294921875,208.87582397460938","1111.693603515625,192.8057098388672","1081.650146484375,133.00729370117188"
"1098.9798583984375,252.86444091796875","1100.4866943359375,213.4968719482422","1110.7232666015625,197.28721618652344","1076.0479736328125,137.8869171142578"
"1093.491943359375,257.5666809082031","1094.0318603515625,218.21267700195312","1103.1630859375,203.06114196777344","1068.33056640625,143.00128173828125"
"1085.856201171875,262.1412658691406","1086.2781982421875,222.60960388183594","1094.1304931640625,207.672607421875","1060.064208984375,147.54754638671875"
"1077.2098388671875,266.25067138671875","1077.5963134765625,226.55291748046875","1084.8172607421875,211.39028930664062","1050.104736328125,152.0428009033203"
"1067.5260009765625,270.1809997558594","1067.6226806640625,230.2458953857422","1075.3211669921875,215.76463317871094","1040.04541015625,156.0039825439453"
"1057.25244140625,273.9659423828125","1057.30908203125,234.0228271484375","1064.22607421875,219.92401123046875","1029.638427734375,159.8246307373047"
"1047.0374755859375,277.7265930175781","1047.0057373046875,237.5409698486328","1053.789306640625,223.70127868652344","1018.8932495117188,163.56231689453125"
"1036.0804443359375,281.0872497558594","1036.2515869140625,240.92367553710938","1043.6207275390625,227.0037841796875","1007.9125366210938,166.99180603027344"
"1025.58447265625,284.5245056152344","1025.79052734375,244.20916748046875","1031.9833984375,230.21849060058594","997.2080078125,170.47146606445312"
"1014.3414916992188,287.6086120605469","1014.6926879882812,247.298583984375","1021.2589721679688,233.0149383544922","985.9448852539062,173.50439453125"
"1003.1137084960938,290.62030029296875","1003.4345703125,250.54385375976562","1008.3344116210938,236.33006286621094","974.2545776367188,176.86337280273438"
"991.5394897460938,293.9634094238281","992.2886962890625,253.57862854003906","995.318115234375,240.32199096679688","962.8889770507812,179.99526977539062"
"981.3509521484375,297.5347595214844","982.0866088867188,257.29632568359375","985.423095703125,244.62156677246094","952.35400390625,183.7459259033203"
"973.172607421875,302.0115966796875","973.3268432617188,261.76007080078125","976.2476196289062,249.80581665039062","942.9461669921875,188.96051025390625"
"967.2363891601562,307.09765625","966.748779296875,266.7876281738281","964.4310913085938,254.5059356689453","934.4857177734375,194.84022521972656"
"963.3297119140625,313.142578125","961.9666748046875,272.6209411621094","960.3999633789062,260.94146728515625","927.2748413085938,202.40383911132812"
"961.9307250976562,319.7894592285156","958.9628295898438,279.10247802734375","955.6026611328125,266.9993896484375","921.6776733398438,210.52391052246094"
"962.4121704101562,326.5564880371094","957.9948120117188,285.72991943359375","953.4373168945312,276.0629577636719","917.61474609375,219.2030792236328"
"963.733154296875,333.10394287109375","957.7374267578125,292.4531555175781","954.0350952148438,283.4639587402344","914.6057739257812,227.9417724609375"
"963.435546875,338.9217834472656","956.4053955078125,298.7016906738281","951.6738891601562,288.01019287109375","911.379638671875,235.86647033691406"
"960.3031005859375,344.93060302734375","952.1038818359375,305.13720703125","945.6146240234375,295.72918701171875","906.26220703125,243.14163208007812"
"954.2865600585938,351.43170166015625","945.9652709960938,311.5393371582031","938.0603637695312,302.7981262207031","899.4212036132812,250.1028594970703"
"946.6094360351562,357.52105712890625","938.142333984375,317.5619812011719","930.2296142578125,309.2758483886719","891.47314453125,256.31201171875"
"938.0604248046875,363.70281982421875","929.8984375,323.6063232421875","922.148193359375,315.7874755859375","882.7764282226562,262.86334228515625"
"928.909912109375,370.3653259277344","920.84912109375,330.14605712890625","912.6909790039062,322.76513671875","873.7512817382812,269.3150634765625"
"920.0902709960938,376.71795654296875","912.019775390625,336.2566833496094","903.7554321289062,328.99273681640625","864.7667846679688,275.6304016113281"
"911.45703125,382.4153137207031","903.4990234375,342.005615234375","894.5096435546875,335.012939453125","855.3001708984375,281.9466552734375"
"902.1123046875,388.3919677734375","893.9791870117188,348.02813720703125","885.1104736328125,341.1950378417969","846.0182495117188,287.8559265136719"
"892.4010009765625,394.45721435546875","885.12646484375,353.6038513183594","876.34033203125,347.3502197265625","836.7432861328125,293.8498229980469"
"883.8768920898438,400.409423828125","876.2318115234375,359.4671630859375","867.1798706054688,353.3194885253906","827.7706909179688,299.8712158203125"
"876.9593505859375,406.6172790527344","869.0360107421875,365.7654724121094","859.8360595703125,359.9033508300781","820.0501098632812,306.7589111328125"
"872.1448974609375,413.0902404785156","863.497314453125,372.16180419921875","853.5859985351562,367.4026184082031","813.6221923828125,314.2217712402344"
"869.9049682617188,419.7538146972656","860.0198364257812,378.80426025390625","848.8836669921875,376.4110412597656","808.1693115234375,322.66204833984375"
"869.0784301757812,425.7057800292969","858.0253295898438,385.5116271972656","848.0647583007812,381.0563659667969","804.2759399414062,331.1952209472656"
"870.779052734375,432.4024658203125","857.7103271484375,392.3423767089844","847.0675048828125,388.9164733886719","801.9463500976562,340.3918151855469"
"873.1806030273438,438.7582702636719","858.3880004882812,399.5090637207031","847.1773681640625,397.45733642578125","800.265380859375,350.2481689453125"
"874.8364868164062,445.25531005859375","858.9537353515625,406.68963623046875","848.2861328125,403.2174987792969","798.9755249023438,359.7491455078125"
"874.106201171875,453.24053955078125","857.643798828125,414.8251647949219","846.4779663085938,412.7360534667969","796.6895751953125,369.68359375"
"870.8070678710938,461.75592041015625","854.0601806640625,423.6507263183594","843.0502319335938,421.0076904296875","792.4427490234375,379.1473388671875"
"866.0935668945312,470.49896240234375","849.3007202148438,432.46356201171875","837.9600830078125,430.22528076171875","787.4623413085938,388.40338134765625"
"860.4533081054688,479.1788330078125","843.5894775390625,441.1980285644531","832.5626831054688,438.4579772949219","781.7733764648438,397.2342224121094"
"854.01123046875,487.929931640625","837.2542724609375,449.4517517089844","825.8606567382812,447.4719543457031","775.5153198242188,405.7958068847656"
"847.0733032226562,495.98883056640625","830.4813842773438,457.364990234375","818.0601196289062,456.2993469238281","768.3197021484375,414.0608215332031"
"839.3698120117188,504.1138916015625","823.1290283203125,465.1346740722656","809.7918090820312,465.0568542480469","760.9017944335938,421.953857421875"
"831.2163696289062,511.8481750488281","815.0076904296875,472.9328918457031","801.0249633789062,473.8955383300781","752.9259033203125,429.5290832519531"
"822.7888793945312,519.3428344726562","806.8090209960938,480.22320556640625","793.3952026367188,480.3563232421875","744.7894897460938,436.7562561035156"
"814.5238037109375,527.1316528320312","798.8521118164062,487.6739196777344","785.4852905273438,487.7591857910156","736.8912353515625,444.05413818359375"
"808.0064697265625,534.8204345703125","792.0078735351562,495.1961669921875","778.7716674804688,496.12060546875","730.0446166992188,452.0777893066406"
"803.3589477539062,542.4086303710938","786.931640625,502.9361572265625","774.1439208984375,503.8318176269531","724.2623291015625,460.4853515625"
"801.146240234375,549.1875","783.611083984375,509.8686218261719","771.329345703125,510.3878479003906","719.98388671875,469.5865478515625"
"800.78125,554.9747314453125","782.038818359375,516.248046875","769.9578857421875,518.1438598632812","717.5350341796875,477.7837829589844"
"802.3367919921875,560.433837890625","782.2215576171875,522.1465454101562","770.5929565429688,524.7568359375","716.725341796875,486.1954345703125"
"805.7744140625,566.1070556640625","784.099853515625,528.6314086914062","772.4503173828125,531.541015625","717.0286865234375,495.25634765625"
"810.6702880859375,571.3704833984375","787.30078125,534.8677368164062","775.9061279296875,536.079345703125","719.0553588867188,504.9422607421875"
"814.6211547851562,576.5640869140625","790.43408203125,541.2921752929688","779.0419921875,543.0269775390625","720.5399780273438,513.8812255859375"
"816.1896362304688,583.4855346679688","791.4334106445312,548.7120971679688","779.8673706054688,551.0811157226562","720.985107421875,523.0179443359375"
"815.6908569335938,591.4219360351562","790.3047485351562,556.8282470703125","778.8155517578125,558.9624633789062","719.86328125,532.4535522460938"
"813.0872802734375,600.1430053710938","787.32275390625,565.706298828125","775.9081420898438,568.4100952148438","717.0700073242188,541.7352294921875"
"809.1900634765625,609.8057250976562","783.64697265625,575.1428833007812","772.049560546875,578.1004638671875","713.4137573242188,551.3411865234375"
"805.2208862304688,619.3673706054688","779.2150268554688,584.9255981445312","767.7406616210938,588.0648803710938","709.2185668945312,561.4881591796875"
"800.730224609375,629.2662353515625","774.680419921875,595.100830078125","762.8751831054688,598.3778076171875","704.7298583984375,571.5687866210938"
"795.7569580078125,639.142822265625","769.689453125,605.10205078125","757.8465576171875,608.8247680664062","699.7664794921875,581.5442504882812"
"790.5578002929688,648.9564819335938","764.4107055664062,614.7606201171875","752.6536254882812,618.4602661132812","694.8767700195312,590.9467163085938"
"785.2705078125,658.74267578125","759.1591796875,624.677978515625","747.4534301757812,628.6590576171875","689.9838256835938,600.6591796875"
"780.3224487304688,668.4392700195312","753.9219970703125,634.51220703125","742.1734619140625,638.4120483398438","685.0055541992188,610.6472778320312"
"775.3810424804688,678.392822265625","749.1198120117188,644.0064086914062","737.7291259765625,647.3082885742188","680.1466674804688,620.368408203125"
"772.0690307617188,687.1649169921875","745.210693359375,653.4094848632812","734.2216186523438,656.8064575195312","676.28369140625,629.970458984375"
"770.3136596679688,695.0988159179688","742.8667602539062,661.5809326171875","732.327392578125,664.9713745117188","673.8139038085938,639.5116577148438"
"770.4002685546875,701.8937377929688","742.0261840820312,669.03369140625","731.8422241210938,671.4994506835938","672.766845703125,648.81396484375"
"772.5855102539062,708.7720336914062","742.6267700195312,676.2117309570312","732.9046020507812,677.8357543945312","672.9923095703125,658.5018920898438"
"776.3033447265625,714.127685546875","745.1868896484375,683.1943359375","735.7638549804688,685.146240234375","674.959228515625,668.3162231445312"
"781.0857543945312,718.5217895507812","748.595947265625,688.95361328125","739.3667602539062,690.8091430664062","677.92431640625,677.7716674804688"
"785.4616088867188,722.3304443359375","751.9717407226562,693.573974609375","742.7692260742188,694.4016723632812","681.0386962890625,685.7269287109375"
"789.0968627929688,727.956787109375","755.4251708984375,699.9046630859375","745.9494018554688,700.4848022460938","684.1251220703125,694.213623046875"
"791.4419555664062,735.7391967773438","757.07421875,708.2547607421875","748.0219116210938,707.998046875","686.048095703125,703.5404663085938"
"792.3158569335938,744.23388671875","757.6683349609375,717.7586059570312","748.3051147460938,717.7045288085938","686.8767700195312,713.2110595703125"
"792.0089721679688,754.2550659179688","757.3318481445312,728.0510864257812","747.8153076171875,729.5086669921875","686.4407958984375,723.4095458984375"
"790.79345703125,764.8790283203125","756.0836181640625,738.8261108398438","746.7402954101562,740.1287841796875","685.1997680664062,734.1769409179688"
"789.3956298828125,775.4576416015625","754.75439453125,749.7199096679688","745.254638671875,751.0455932617188","684.0494995117188,744.8956298828125"
"787.8509521484375,785.8629150390625","753.0847778320312,760.3999633789062","743.7647094726562,761.2708129882812","682.3215942382812,755.6582641601562"
"786.0443725585938,796.1799926757812","751.0760498046875,771.0057983398438","741.8524780273438,771.8966064453125","680.3812255859375,766.3565063476562"
"783.7996215820312,806.9203491210938","748.8659057617188,781.8577880859375","739.7642822265625,782.520751953125","678.197265625,777.1153564453125"
"781.4745483398438,817.5693969726562","746.5860595703125,792.6649169921875","737.3975830078125,793.7537231445312","675.8802490234375,787.984619140625"
"779.055908203125,828.1593627929688","744.0073852539062,803.8021850585938","734.9576416015625,804.52099609375","673.3524780273438,798.7199096679688"
"776.494873046875,839.232666015625","741.7380981445312,815.095703125","732.772216796875,815.7554931640625","670.822998046875,809.8518676757812"
"773.8085327148438,850.4825439453125","738.996337890625,826.49365234375","730.2427978515625,826.3344116210938","668.2874145507812,820.5469970703125"
"771.5492553710938,861.6646118164062","736.684814453125,837.5036010742188","728.0320434570312,836.7080078125","666.14892578125,831.3359985351562"
"770.4702758789062,871.1685180664062","735.0161743164062,847.993408203125","726.9172973632812,848.1327514648438","664.873046875,841.86669921875"
"771.027099609375,879.9886474609375","734.8901977539062,857.1318969726562","727.1868896484375,855.8504638671875","665.2380981445312,851.8982543945312"
"773.25390625,887.1456909179688","736.3311157226562,864.8840942382812","728.3814697265625,863.390625","666.8468627929688,861.4717407226562"
"776.8021850585938,893.2855834960938","739.0016479492188,871.9110717773438","730.415283203125,870.9617919921875","669.6859130859375,870.659912109375"
"780.8365478515625,898.4110717773438","742.5494995117188,878.1927490234375","733.8302612304688,876.66552734375","673.4288330078125,879.2377319335938"
"784.8436279296875,903.9052734375","745.9325561523438,884.2758178710938","736.2535400390625,882.56396484375","676.9934692382812,887.396484375"
"787.7926025390625,910.6284790039062","748.8731689453125,891.3134765625","738.8140258789062,889.1036376953125","679.984619140625,896.1444702148438"
"789.7941284179688,919.3235473632812","750.891357421875,900.146240234375","737.0013427734375,916.8937377929688","682.0532836914062,905.5028076171875"
"790.811279296875,929.0142822265625","751.8128662109375,910.1182861328125","736.936279296875,929.0468139648438","683.2194213867188,915.7452392578125"
"791.0613403320312,939.4873046875","752.4439086914062,921.1004638671875","738.3442993164062,939.0204467773438","683.5047607421875,926.457763671875"
"791.296142578125,949.8147583007812","752.468505859375,931.8944702148438","738.7200927734375,949.8271484375","683.7982177734375,937.2977905273438"
"791.03271484375,959.8966064453125","751.973876953125,942.5946655273438","738.3150634765625,959.75390625","683.558837890625,947.7687377929688"
"790.1049194335938,970.53662109375","751.2301635742188,953.1790771484375","737.8533325195312,969.8696899414062","682.8198852539062,958.3421020507812"
"789.1931762695312,981.0486450195312","750.4129638671875,964.0184326171875","737.08349609375,980.1815185546875","682.0086059570312,968.8655395507812"
"788.56005859375,991.8329467773438","749.9862060546875,974.9765625","736.9154052734375,991.1795043945312","681.2272338867188,979.2999877929688"
"788.0691528320312,1002.6242065429688","749.4607543945312,986.1127319335938","736.2716064453125,1001.8172607421875","680.79443359375,990.0615234375"
"787.8120727539062,1013.2907104492188","749.0798950195312,996.92919921875","736.0193481445312,1012.2578125","680.6187133789062,1000.544189453125"
"788.8138427734375,1021.7900390625","749.6748046875,1006.39208984375","737.1067504882812,1021.534423828125","681.6122436523438,1010.2979125976562"
"791.2130126953125,1028.952392578125","751.1571044921875,1014.2435302734375","739.0726928710938,1029.652099609375","683.4759521484375,1019.4313354492188"
"794.7303466796875,1034.692626953125","754.0022583007812,1021.1396484375","742.6114501953125,1037.364990234375","686.9873657226562,1028.4376220703125"
"799.1690063476562,1038.5938720703125","756.9566650390625,1026.071044921875","744.0565795898438,1043.950439453125","691.3759155273438,1035.9993896484375"
"804.3504638671875,1040.1490478515625","761.3533935546875,1029.326171875","749.203857421875,1048.15185546875","696.5645141601562,1042.311279296875"
"810.5604858398438,1040.6884765625","765.7799682617188,1031.3797607421875","754.9125366210938,1051.414794921875","703.2439575195312,1048.026123046875"
"817.8712768554688,1040.0435791015625","771.1739501953125,1032.752685546875","761.13818359375,1063.304443359375","711.4876098632812,1053.1729736328125"
"825.2754516601562,1038.9283447265625","778.08154296875,1032.947509765625","770.4678955078125,1064.89111328125","719.9989624023438,1057.5428466796875"
"832.0564575195312,1039.4893798828125","784.5226440429688,1034.0843505859375","777.067626953125,1067.0849609375","727.444580078125,1061.7135009765625"
"838.2084350585938,1042.4388427734375","790.4165649414062,1037.5408935546875","782.077880859375,1071.4483642578125","734.3733520507812,1066.4036865234375"
