"1639.1005859375,250.26622009277344","1647.9971923828125,217.99131774902344","1653.836669921875,187.47372436523438","1653.017822265625,139.19517517089844"
"1362.48388671875,252.10813903808594","1372.5052490234375,219.01632690429688","1373.0318603515625,192.47653198242188","1367.2747802734375,140.95240783691406"
"1351.2384033203125,251.84019470214844","1361.26611328125,218.80474853515625","1362.2237548828125,192.22390747070312","1355.7452392578125,140.86636352539062"
"1339.9034423828125,251.83213806152344","1349.972412109375,218.80209350585938","1350.4637451171875,192.33377075195312","1345.2178955078125,140.7816925048828"
"1328.9527587890625,251.8187713623047","1339.089111328125,218.80369567871094","1339.824951171875,192.35525512695312","1333.8798828125,140.7638397216797"
"1317.4425048828125,252.2767333984375","1327.65673828125,219.24107360839844","1328.97900390625,193.0914764404297","1322.52978515625,141.1891326904297"
"1306.17236328125,252.4014129638672","1316.6790771484375,219.48220825195312","1318.0989990234375,193.4867401123047","1311.8140869140625,141.32693481445312"
"1295.618896484375,252.5449676513672","1306.354248046875,219.5918426513672","1307.2288818359375,193.58175659179688","1300.8201904296875,141.5079345703125"
"1284.78759765625,252.39474487304688","1295.8203125,219.33270263671875","1296.3873291015625,193.22000122070312","1289.66650390625,141.1165008544922"
"1274.364501953125,251.9057159423828","1285.3883056640625,218.80418395996094","1285.8480224609375,192.75051879882812","1279.6962890625,140.77745056152344"
"1264.3626708984375,252.03201293945312","1275.11865234375,218.88816833496094","1275.2796630859375,193.56326293945312","1268.513427734375,141.17779541015625"
"1255.325927734375,253.58250427246094","1265.8831787109375,220.34603881835938","1265.447265625,194.783447265625","1258.156494140625,142.70062255859375"
"1247.2216796875,255.99664306640625","1257.73583984375,222.408447265625","1256.8702392578125,197.5640106201172","1248.695068359375,145.0922088623047"
"1240.370361328125,259.34954833984375","1250.3651123046875,225.4455108642578","1247.2799072265625,201.22381591796875","1239.352294921875,148.78509521484375"
"1234.1376953125,263.23541259765625","1243.355224609375,228.9994354248047","1240.6943359375,204.84584045410156","1230.30126953125,153.04139709472656"
"1227.889404296875,267.01080322265625","1236.1697998046875,232.70318603515625","1231.7308349609375,208.78445434570312","1221.5938720703125,157.02072143554688"
"1220.108154296875,270.4153747558594","1228.13427734375,236.09506225585938","1222.7391357421875,212.60684204101562","1212.1009521484375,160.7671356201172"
"1210.628173828125,273.8159484863281","1218.205322265625,239.14877319335938","1212.5511474609375,216.2880401611328","1202.057373046875,164.0243377685547"
"1200.296142578125,276.24737548828125","1207.9149169921875,241.60093688964844","1201.4913330078125,219.0127410888672","1191.6436767578125,166.5282440185547"
"1190.0885009765625,278.27410888671875","1197.6605224609375,243.62684631347656","1190.3973388671875,221.11386108398438","1180.344482421875,168.7331085205078"
"1180.2763671875,279.8234558105469","1187.1947021484375,245.03997802734375","1179.753662109375,222.7988739013672","1169.8521728515625,170.3995819091797"
"1170.1810302734375,281.07452392578125","1176.8646240234375,246.4876251220703","1169.128173828125,224.24700927734375","1159.4373779296875,171.73593139648438"
"1159.26904296875,282.3137512207031","1166.324951171875,247.50367736816406","1158.229248046875,225.41184997558594","1148.7080078125,172.7476348876953"
"1148.57177734375,283.6286315917969","1155.588134765625,248.75338745117188","1147.4964599609375,226.8391571044922","1137.698486328125,173.99044799804688"
"1137.4306640625,284.8036193847656","1144.599853515625,249.9715576171875","1136.16162109375,228.43643188476562","1126.3411865234375,175.4002227783203"
"1126.372314453125,286.2954406738281","1133.8316650390625,251.2874298095703","1125.2513427734375,229.91070556640625","1115.2044677734375,176.98678588867188"
"1116.724365234375,288.2558288574219","1124.0303955078125,253.3916015625","1116.057373046875,232.13037109375","1105.06005859375,179.06710815429688"
"1107.951416015625,291.2641296386719","1115.283203125,256.3979797363281","1106.744384765625,235.16995239257812","1095.2779541015625,182.4674072265625"
"1100.601806640625,295.2174377441406","1107.302978515625,260.1260070800781","1100.2740478515625,239.8252410888672","1086.0618896484375,186.6807403564453"
"1094.8621826171875,299.767822265625","1100.5714111328125,264.63201904296875","1093.3602294921875,244.76161193847656","1077.4530029296875,191.9560546875"
"1089.095458984375,305.2401428222656","1094.7421875,269.61407470703125","1090.0,250.76583862304688","1069.414306640625,197.96543884277344"
"1084.7681884765625,310.7857360839844","1089.2344970703125,275.0279235839844","1083.352783203125,256.3281555175781","1062.1676025390625,204.44772338867188"
"1080.482177734375,316.773193359375","1083.7840576171875,280.7949523925781","1077.6937255859375,262.33282470703125","1054.927734375,211.14474487304688"
"1075.353271484375,322.0445861816406","1077.948486328125,286.0468444824219","1069.9566650390625,268.8121643066406","1047.0079345703125,217.23228454589844"
"1068.57763671875,327.21331787109375","1070.5828857421875,291.1136474609375","1062.00927734375,274.8952941894531","1039.04296875,222.86387634277344"
"1060.588134765625,331.7784729003906","1062.5948486328125,295.6429443359375","1057.340087890625,279.3346862792969","1030.1279296875,227.63735961914062"
"1052.0640869140625,335.75140380859375","1053.890625,299.62762451171875","1048.7177734375,283.05078125","1020.864501953125,231.64642333984375"
"1042.7669677734375,339.4356384277344","1044.640625,303.0151672363281","1034.8480224609375,287.544189453125","1011.551513671875,235.69338989257812"
"1033.18603515625,343.04931640625","1035.1712646484375,306.5168151855469","1024.8287353515625,291.1968078613281","1001.5459594726562,239.26075744628906"
"1023.1607666015625,346.1625671386719","1025.2149658203125,309.7434387207031","1014.1701049804688,294.8865966796875","990.8331298828125,242.747314453125"
"1012.8477783203125,349.3382873535156","1014.7477416992188,312.94525146484375","1006.4716186523438,298.26971435546875","980.8880615234375,245.86862182617188"
"1002.432861328125,352.76300048828125","1004.6812133789062,316.22332763671875","998.1029663085938,301.1978454589844","969.7432250976562,249.6092987060547"
"993.0591430664062,356.5668029785156","995.0769653320312,320.1002197265625","988.8409423828125,304.8460388183594","960.2191772460938,253.647705078125"
"985.2481689453125,361.04022216796875","987.1607666015625,324.3663024902344","980.0432739257812,309.53326416015625","951.2132568359375,258.6502685546875"
"979.056884765625,365.830810546875","980.3843994140625,329.4344177246094","972.74609375,314.75701904296875","942.9896240234375,264.61004638671875"
"974.9034423828125,371.5032958984375","974.9951171875,335.20147705078125","967.1876831054688,320.9114990234375","936.2073974609375,271.2566223144531"
"971.2565307617188,377.7698059082031","970.3323974609375,341.3758544921875","962.447265625,327.544677734375","929.9878540039062,278.8159484863281"
"968.19580078125,384.6778564453125","966.5431518554688,347.95404052734375","956.1574096679688,334.7496643066406","924.1881713867188,287.0911560058594"
"965.64990234375,391.26220703125","962.8016357421875,354.96466064453125","952.1862182617188,341.9197692871094","918.236328125,295.71533203125"
"962.864501953125,398.5248718261719","958.8269653320312,362.47442626953125","947.6712036132812,349.78924560546875","913.076171875,304.2043762207031"
"958.7346801757812,405.5284118652344","954.02734375,369.2106628417969","942.040283203125,356.85107421875","906.9676513671875,312.2237854003906"
"953.2771606445312,412.14764404296875","948.037841796875,376.2156066894531","936.3988647460938,364.01495361328125","900.2783203125,319.6180419921875"
"946.7071533203125,418.5462341308594","941.4557495117188,382.035400390625","929.5364990234375,370.3466796875","892.791259765625,326.27105712890625"
"939.1243286132812,424.29052734375","933.7761840820312,388.1174011230469","921.8544921875,376.6615905761719","884.7523193359375,332.3865661621094"
"930.6586303710938,429.6548156738281","925.2511596679688,393.3633117675781","913.0711669921875,381.8883361816406","876.4310302734375,337.9209289550781"
"922.1784057617188,434.8696594238281","916.8533325195312,398.239501953125","904.9765014648438,386.9996337890625","867.9588012695312,342.9648132324219"
"913.2138061523438,439.6425476074219","908.0946044921875,403.1084289550781","897.5193481445312,391.9386901855469","858.724365234375,347.9693298339844"
"904.2665405273438,444.7590026855469","899.470947265625,407.9426574707031","888.184814453125,396.8691101074219","850.4030151367188,352.736328125"
"896.01806640625,449.4851989746094","890.8081665039062,412.8520812988281","878.7658081054688,402.01312255859375","841.6057739257812,357.9842834472656"
"888.9594116210938,454.81597900390625","883.3480224609375,418.3818054199219","871.9684448242188,408.0108337402344","834.001220703125,363.54901123046875"
"883.2028198242188,460.5625915527344","877.5664672851562,424.1572265625","866.798828125,413.5451965332031","827.015625,370.1711730957031"
"879.4862670898438,466.5777282714844","873.0347900390625,430.45489501953125","861.37939453125,419.5047607421875","821.20947265625,377.66143798828125"
"876.8687744140625,473.0644836425781","869.72900390625,436.853271484375","857.0057373046875,426.0018310546875","816.4363403320312,385.6709899902344"
"875.298095703125,479.7759094238281","867.06689453125,443.9911804199219","854.43017578125,434.03057861328125","812.5906982421875,394.12115478515625"
"874.2621459960938,486.7606506347656","865.1454467773438,451.5388488769531","854.05419921875,440.9520568847656","809.1373291015625,403.04766845703125"
"873.7721557617188,493.8023986816406","863.5143432617188,458.7947998046875","850.8226928710938,448.4974365234375","805.8975830078125,412.59130859375"
"872.988525390625,501.0423583984375","861.77392578125,466.27685546875","848.52783203125,456.6033935546875","802.902099609375,421.8316955566406"
"872.1239013671875,508.2202453613281","859.9639892578125,473.59368896484375","845.9065551757812,464.8929443359375","800.0656127929688,430.75360107421875"
"869.9745483398438,515.0723266601562","857.0313720703125,481.0249328613281","847.306396484375,468.9726867675781","796.3054809570312,439.40753173828125"
"866.0564575195312,522.5017700195312","852.5927124023438,488.56610107421875","842.1814575195312,476.8909912109375","791.6754760742188,447.51776123046875"
"860.5880737304688,530.0042114257812","846.9058837890625,495.8986511230469","836.3594360351562,484.5619201660156","785.7544555664062,455.53582763671875"
"854.8751220703125,537.0557250976562","840.6214599609375,503.3669738769531","829.1768188476562,492.9582214355469","779.56005859375,463.04150390625"
"848.7023315429688,544.5027465820312","834.29296875,510.69091796875","823.0643310546875,500.5050048828125","773.1173706054688,470.5858459472656"
"842.08251953125,551.7835083007812","827.5842895507812,517.9569091796875","815.9093017578125,507.99578857421875","766.5460205078125,478.1251525878906"
"835.5557861328125,559.1703491210938","821.1242065429688,525.2408447265625","809.6124877929688,515.6846923828125","759.9088134765625,485.79638671875"
"829.871826171875,566.6484985351562","815.4151000976562,532.4537963867188","801.9635009765625,523.9699096679688","753.9697875976562,493.6935119628906"
"826.1636962890625,573.662109375","811.0836791992188,539.6918334960938","796.8524169921875,531.4767456054688","749.1790161132812,501.91082763671875"
"823.7329711914062,580.3880004882812","807.9724731445312,546.6902465820312","793.9470825195312,538.3302001953125","745.4533081054688,510.09710693359375"
"822.7262573242188,586.9140014648438","805.9039916992188,553.607421875","791.8262329101562,545.7337646484375","742.8050537109375,518.4486694335938"
"822.4638671875,593.1375122070312","804.7446899414062,560.15869140625","790.436767578125,552.434814453125","740.8455810546875,527.0379028320312"
"822.988037109375,599.947021484375","804.1830444335938,567.4552001953125","789.9215698242188,560.1575927734375","739.687255859375,535.995849609375"
"823.7619018554688,606.670166015625","803.9183349609375,574.6753540039062","788.8148803710938,567.779296875","738.6358642578125,545.2785034179688"
"823.903564453125,612.8175048828125","803.3983154296875,581.3907470703125","787.7066040039062,574.4461669921875","737.5365600585938,553.3106079101562"
"822.164794921875,619.9708251953125","801.3889770507812,588.5939331054688","784.9896240234375,582.3043212890625","735.2219848632812,561.4244384765625"
"819.43408203125,628.0770874023438","798.589111328125,596.7801513671875","782.5633544921875,591.0214233398438","732.2301025390625,570.1566162109375"
"815.838623046875,636.3455810546875","795.04345703125,605.0007934570312","779.1159057617188,599.3148803710938","728.6048583984375,578.6632080078125"
"811.5499877929688,644.4827270507812","790.65185546875,613.4829711914062","774.7071533203125,608.2514038085938","724.224365234375,587.3638916015625"
"807.026611328125,652.55029296875","786.0596313476562,621.4295043945312","769.5267333984375,617.0208740234375","719.269775390625,595.9586791992188"
"802.0177001953125,661.0670166015625","780.9580688476562,630.2222900390625","764.4776611328125,625.8614501953125","714.3147583007812,604.5364379882812"
"797.9171142578125,669.058349609375","776.6173095703125,638.3974609375","760.02587890625,634.2315063476562","709.8297119140625,613.28955078125"
"794.9677734375,676.9884643554688","773.1143188476562,646.3480834960938","756.3743286132812,642.4125366210938","706.4850463867188,621.8953247070312"
"793.7550048828125,683.84814453125","771.0421142578125,653.8942260742188","754.291748046875,649.9865112304688","704.222412109375,630.8489990234375"
"794.0394897460938,690.7158813476562","770.30615234375,661.0408325195312","753.3073120117188,657.2479248046875","703.1852416992188,639.8508911132812"
"795.0443115234375,696.9650268554688","770.4374389648438,668.1047973632812","752.8839111328125,664.22119140625","703.00927734375,648.9613037109375"
"796.595947265625,702.9659423828125","770.937744140625,674.7578735351562","752.85546875,670.7935180664062","703.1474609375,657.92138671875"
"798.1903686523438,709.1649169921875","771.90966796875,681.8260498046875","753.7802734375,678.0616455078125","703.6509399414062,666.73876953125"
"800.2058715820312,715.634765625","773.0278930664062,688.6369018554688","754.0720825195312,686.86865234375","704.8892211914062,675.3571166992188"
"802.2001342773438,722.2308959960938","774.5072021484375,695.8645629882812","755.3024291992188,694.8956298828125","706.12841796875,684.3618774414062"
"802.8051147460938,730.1790161132812","774.8948364257812,703.9296875","754.62353515625,702.7080688476562","706.4158935546875,693.261474609375"
"802.5609130859375,738.814697265625","774.533447265625,712.8064575195312","754.296630859375,711.85546875","705.9963989257812,702.7650756835938"
"801.2500610351562,748.0306396484375","773.0288696289062,722.329833984375","753.1723022460938,721.0664672851562","704.7061767578125,712.1773071289062"
"799.3623046875,756.9852905273438","771.0490112304688,731.7582397460938","751.1880493164062,730.2716064453125","702.8469848632812,721.6239013671875"
"796.9846801757812,766.003173828125","768.7235107421875,741.2434692382812","749.0523071289062,739.7218017578125","700.2438354492188,730.975830078125"
"794.3250122070312,774.956787109375","765.9444580078125,750.1318969726562","746.4212646484375,748.5760498046875","697.5482788085938,740.1591796875"
"791.1856079101562,783.9769287109375","762.7833862304688,759.6515502929688","743.3062133789062,757.8930053710938","694.3609619140625,749.4500122070312"
"788.7052612304688,792.5048828125","759.965576171875,768.6292114257812","740.7021484375,766.5429077148438","691.4463500976562,758.7392578125"
"786.6976318359375,800.7799682617188","757.685791015625,777.3314819335938","738.595703125,774.8524169921875","689.5394287109375,767.3345336914062"
"785.9756469726562,807.9853515625","756.6669921875,785.1881103515625","737.6129150390625,782.997314453125","688.2979736328125,776.3291625976562"
"786.434326171875,814.7374877929688","756.3914794921875,792.5579223632812","736.744873046875,791.8218383789062","688.1729736328125,785.1134643554688"
"787.8380126953125,820.955810546875","757.1212158203125,799.2495727539062","736.7362670898438,797.6200561523438","689.022705078125,793.6405639648438"
"790.2853393554688,826.73095703125","758.7015991210938,805.7772216796875","738.38720703125,804.680419921875","690.8046875,801.8921508789062"
"793.3789672851562,832.1405639648438","760.9519653320312,811.7803344726562","740.7392578125,811.3466796875","693.2988891601562,810.14111328125"
"796.8453979492188,837.8890991210938","763.7120361328125,818.326904296875","743.3374633789062,818.5078125","696.2713623046875,818.629150390625"
"800.6945190429688,843.3325805664062","766.8204956054688,824.5702514648438","746.1219482421875,825.1570434570312","699.8073120117188,826.7947998046875"
"804.079345703125,849.0466918945312","769.6969604492188,831.0640258789062","748.9879760742188,832.2796630859375","703.0416259765625,835.543212890625"
"806.9957275390625,855.9166870117188","771.8922729492188,837.9767456054688","750.9757080078125,839.2998657226562","705.9129028320312,844.0873413085938"
"808.7682495117188,863.9341430664062","773.6558227539062,846.211669921875","752.8715209960938,848.1243286132812","707.683349609375,853.18994140625"
"809.791259765625,872.417724609375","774.6734008789062,855.2054443359375","753.8365478515625,857.0405883789062","708.8234252929688,862.3623046875"
"810.015380859375,881.416748046875","774.892578125,864.7722778320312","754.0289306640625,866.4613037109375","709.0748901367188,871.8480224609375"
"810.0332641601562,891.0093383789062","774.9318237304688,874.4566650390625","753.8359375,875.9508666992188","708.9484252929688,881.4955444335938"
"809.5327758789062,900.6580200195312","774.4031372070312,884.2163696289062","753.3230590820312,885.3226928710938","708.7409057617188,891.2301025390625"
"809.0014038085938,910.1422729492188","773.915771484375,894.0650024414062","752.945556640625,895.126953125","708.1285400390625,900.8517456054688"
"808.2047729492188,919.6925048828125","773.0890502929688,904.0819702148438","752.046142578125,904.8922729492188","707.3046875,910.4396362304688"
"807.2932739257812,929.6124267578125","772.4183349609375,913.9351196289062","751.4260864257812,914.6649780273438","706.6229858398438,920.2429809570312"
"806.8060913085938,939.3929443359375","771.9264526367188,923.9541625976562","750.9942626953125,924.5283813476562","706.0654296875,930.098876953125"
"806.0263061523438,949.29541015625","771.1307373046875,933.9514770507812","750.0460205078125,934.4099731445312","705.3583374023438,939.7483520507812"
"805.2398681640625,958.2588500976562","770.4214477539062,943.67626953125","749.6671752929688,943.21435546875","704.5723266601562,949.0578002929688"
"804.2432250976562,968.006591796875","769.4381713867188,953.8912353515625","748.8840942382812,953.123779296875","703.7431030273438,958.3311157226562"
"803.2667236328125,977.7951049804688","768.74462890625,963.3742065429688","748.1026611328125,962.4115600585938","702.8126220703125,967.9195556640625"
"802.2725830078125,987.7807006835938","767.7608032226562,973.5055541992188","747.1361694335938,972.1810913085938","701.9345703125,977.7072143554688"
"801.842041015625,996.5266723632812","767.1697387695312,982.8973999023438","746.65673828125,981.2191162109375","701.2529907226562,987.012451171875"
"802.1332397460938,1004.0667114257812","767.3878173828125,991.2535400390625","746.8683471679688,989.468017578125","701.6771850585938,995.9193725585938"
"803.62451171875,1011.0250244140625","768.3642578125,998.6061401367188","747.8181762695312,996.914794921875","702.9881591796875,1004.4622192382812"
"806.1218872070312,1016.9288940429688","770.3439331054688,1005.181884765625","749.6549682617188,1004.1566772460938","705.279541015625,1012.5018310546875"
"809.6499633789062,1022.1917114257812","773.2501220703125,1011.2493896484375","752.0032348632812,1011.3799438476562","708.977783203125,1020.0162353515625"
"814.0084228515625,1027.28662109375","776.9925537109375,1016.9417114257812","755.7794799804688,1018.4852905273438","713.3583374023438,1027.3837890625"
"818.7766723632812,1031.8453369140625","781.2135009765625,1022.4470825195312","759.8870239257812,1024.8062744140625","718.3433837890625,1034.6927490234375"
"824.0054931640625,1036.604248046875","785.80126953125,1027.984375","764.3425903320312,1031.26513671875","723.4599609375,1041.98046875"
"829.1513061523438,1040.58251953125","790.3380737304688,1033.048583984375","768.79736328125,1037.0362548828125","729.266845703125,1049.01318359375"
"834.2439575195312,1044.510009765625","794.9544067382812,1038.1883544921875","773.275390625,1042.7193603515625","735.040771484375,1055.9053955078125"
"840.000732421875,1048.474365234375","799.9681396484375,1042.9091796875","778.212646484375,1048.2728271484375","741.2843017578125,1062.7119140625"
