"598.5989379882812,808.6928100585938","584.96533203125,842.9697265625","582.7235717773438,875.3580932617188","586.5167236328125,919.8323974609375"
"610.2021484375,809.4852294921875","596.67626953125,843.8727416992188","594.0596313476562,876.3389282226562","598.1661987304688,920.5700073242188"
"621.8140258789062,810.1930541992188","607.9140014648438,844.3719482421875","605.3648071289062,876.9288940429688","610.0464477539062,921.2628784179688"
"633.20849609375,811.0873413085938","619.4796752929688,845.3929443359375","616.5888061523438,877.855712890625","621.7904663085938,922.2864379882812"
"644.795654296875,812.1175537109375","630.6227416992188,846.4297485351562","627.8539428710938,878.8513793945312","632.831298828125,923.5009765625"
"655.9957885742188,813.240966796875","641.8494873046875,847.3688354492188","639.4759521484375,879.92138671875","644.3071899414062,924.5065307617188"
"667.5359497070312,814.2623291015625","653.4987182617188,848.3319702148438","651.3152465820312,881.01513671875","656.0736083984375,925.4959716796875"
"678.980712890625,815.236572265625","664.6226196289062,849.3208618164062","662.2237548828125,881.8436889648438","667.2154541015625,926.1851196289062"
"690.27783203125,815.9613037109375","675.6651611328125,850.10791015625","673.720947265625,882.8428344726562","678.9051513671875,927.1686401367188"
"702.174560546875,817.1658325195312","687.3775024414062,851.3575439453125","684.7342529296875,883.9359130859375","690.2650756835938,928.7150268554688"
"713.9834594726562,818.5108642578125","699.2486572265625,852.6710815429688","696.4954833984375,885.2041625976562","701.8980712890625,929.8032836914062"
"725.7698364257812,819.8079833984375","710.403076171875,853.9278564453125","707.89599609375,886.6028442382812","713.1336059570312,930.9989013671875"
"737.0816040039062,820.56494140625","721.6856689453125,854.6889038085938","718.9165649414062,887.3654174804688","724.3789672851562,931.7798461914062"
"748.3441162109375,821.9974365234375","732.666259765625,856.0960693359375","730.1141967773438,888.9017333984375","735.9421997070312,933.2103271484375"
"759.3538208007812,822.9998168945312","743.92333984375,857.0554809570312","741.5532836914062,889.7727661132812","746.9927368164062,934.1997680664062"
"770.4287109375,823.88671875","754.8720092773438,858.0505981445312","752.3170166015625,890.8075561523438","758.3859252929688,935.2124633789062"
"781.9732055664062,824.8090209960938","766.34228515625,859.0003662109375","763.6004638671875,891.8400268554688","770.2593994140625,936.2314453125"
"793.3157348632812,825.5247802734375","777.6831665039062,859.7351684570312","775.324462890625,892.4197998046875","781.7111206054688,936.9619750976562"
"804.32421875,825.7928466796875","788.701904296875,859.9567260742188","786.5787353515625,892.6332397460938","793.25537109375,937.0520629882812"
"814.2692260742188,824.9817504882812","798.925048828125,859.3718872070312","797.1932983398438,892.1165771484375","804.255126953125,936.2975463867188"
"822.5599365234375,822.9036865234375","807.718505859375,857.83642578125","806.7005004882812,890.5361938476562","814.8867797851562,934.2237548828125"
"830.2388305664062,819.37060546875","816.0126953125,854.7752075195312","816.0464477539062,887.4728393554688","825.8196411132812,930.5513305664062"
"836.3648071289062,815.2230834960938","823.4158325195312,850.7761840820312","824.22265625,883.6812133789062","835.2745361328125,926.063720703125"
"841.9188842773438,809.8965454101562","830.0535888671875,845.816162109375","831.9483032226562,878.388427734375","844.2850952148438,920.2569580078125"
"846.9136352539062,803.3681640625","836.062255859375,839.6377563476562","838.8306274414062,872.36474609375","852.7261962890625,913.2848510742188"
"850.71923828125,796.2055053710938","841.4471435546875,832.9337158203125","845.345947265625,865.5496215820312","860.73779296875,905.3401489257812"
"854.9458618164062,788.8978271484375","846.7891845703125,826.03515625","851.7509765625,858.484619140625","868.753173828125,897.3638305664062"
"860.26611328125,782.3541870117188","853.0100708007812,819.5657348632812","858.9580688476562,852.1231079101562","877.1964721679688,890.1964721679688"
"866.714111328125,776.6824340820312","860.1576538085938,814.274658203125","867.0985717773438,846.4963989257812","885.4892578125,884.1194458007812"
"874.7694702148438,771.6514282226562","868.6107177734375,809.3283081054688","875.864990234375,841.4960327148438","894.9506225585938,878.82080078125"
"884.22802734375,767.6761474609375","878.0004272460938,805.4078369140625","885.6957397460938,837.5403442382812","905.0619506835938,874.80322265625"
"894.1534423828125,763.8570556640625","887.9569091796875,801.8516235351562","895.7333984375,833.9136962890625","915.802490234375,870.66748046875"
"904.3400268554688,760.4970703125","897.9313354492188,798.7833251953125","906.0087890625,830.7374877929688","925.5731811523438,867.6593017578125"
"914.338623046875,757.5067749023438","907.9608764648438,795.5692749023438","916.5118408203125,827.7950439453125","936.060791015625,864.5292358398438"
"924.8673095703125,755.0062866210938","918.2048950195312,793.0390014648438","926.7615356445312,825.037353515625","946.3275146484375,861.7916870117188"
"935.5487670898438,752.3628540039062","929.0734252929688,790.4378662109375","937.3331298828125,822.53515625","956.9751586914062,858.9711303710938"
"946.3237915039062,749.8019409179688","939.4609375,787.873779296875","947.9037475585938,819.8978881835938","967.6803588867188,856.172119140625"
"956.53564453125,746.7341918945312","949.7939453125,784.8910522460938","958.2075805664062,816.7587280273438","978.2002563476562,852.9512329101562"
"965.492431640625,743.3984985351562","959.1861572265625,781.6289672851562","968.0383911132812,813.488037109375","987.9448852539062,849.4428100585938"
"973.0037841796875,739.142333984375","967.3189086914062,777.5206298828125","976.6806030273438,809.1774291992188","997.3497924804688,844.7487182617188"
"979.13623046875,734.2544555664062","974.1906127929688,772.9122924804688","984.2357788085938,804.4891357421875","1005.9752197265625,838.7247314453125"
"983.9161376953125,728.761962890625","980.0098266601562,767.4044799804688","990.8596801757812,798.6179809570312","1013.3424072265625,832.2235107421875"
"987.7808227539062,722.2599487304688","984.8975830078125,761.1866455078125","996.6240844726562,792.0628051757812","1019.9563598632812,825.0270385742188"
"990.6265258789062,715.3428955078125","988.9563598632812,754.250732421875","1001.7275390625,784.7432861328125","1026.3685302734375,816.4353637695312"
"992.7924194335938,707.0386352539062","992.1898193359375,746.323486328125","1006.1333618164062,776.2554321289062","1031.8885498046875,806.7322387695312"
"993.791748046875,698.3811645507812","994.9614868164062,737.2794189453125","1009.9631958007812,766.9133911132812","1036.9000244140625,796.4722900390625"
"994.1158447265625,689.6386108398438","996.9662475585938,728.5693359375","1013.1868896484375,757.44140625","1041.3851318359375,785.5166625976562"
"995.517578125,681.0698852539062","999.6129760742188,719.8074340820312","1016.951171875,748.1592407226562","1046.188232421875,775.0127563476562"
"998.954345703125,672.5885009765625","1003.815185546875,711.242919921875","1022.0711669921875,739.0170288085938","1051.8525390625,765.3543090820312"
"1004.1610717773438,664.711669921875","1009.2511596679688,703.520263671875","1028.069580078125,730.9653930664062","1058.30615234375,756.708251953125"
"1010.0160522460938,657.6708374023438","1015.7747802734375,696.2772827148438","1034.772216796875,723.5101318359375","1065.2476806640625,748.995849609375"
"1017.1201171875,650.695068359375","1023.2158813476562,689.2559204101562","1042.4495849609375,716.3331298828125","1073.0579833984375,741.6961669921875"
"1025.0609130859375,643.9743041992188","1030.98681640625,682.8106079101562","1050.634521484375,709.6749877929688","1081.0849609375,734.9111938476562"
"1033.716064453125,637.6083984375","1039.5501708984375,676.3301391601562","1059.220947265625,703.2088012695312","1090.2464599609375,728.0350341796875"
"1042.2723388671875,631.4539794921875","1048.3082275390625,670.11474609375","1068.0135498046875,697.0928955078125","1098.805908203125,722.03173828125"
"1051.525634765625,625.3798828125","1057.1724853515625,664.4668579101562","1077.005126953125,691.1331176757812","1107.701171875,716.0696411132812"
"1060.2801513671875,619.6613159179688","1066.15869140625,658.4773559570312","1086.0289306640625,685.344970703125","1116.7333984375,710.0376586914062"
"1068.7720947265625,613.9484252929688","1074.4976806640625,652.7435302734375","1094.728271484375,679.4287109375","1125.5396728515625,704.0712280273438"
"1076.3115234375,608.0653686523438","1082.257568359375,646.8541259765625","1102.3177490234375,673.5638427734375","1133.8443603515625,697.6727294921875"
"1081.75048828125,602.0236206054688","1088.583984375,640.0426025390625","1108.81884765625,667.0776977539062","1140.817626953125,690.3619384765625"
"1085.9434814453125,595.579833984375","1093.6898193359375,633.5157470703125","1114.74169921875,659.7832641601562","1147.1424560546875,681.9571533203125"
"1089.0074462890625,588.7484130859375","1097.7568359375,626.5091552734375","1119.3536376953125,652.2642211914062","1152.3052978515625,673.3960571289062"
"1090.9241943359375,581.5562744140625","1100.6004638671875,619.0150756835938","1122.8983154296875,644.3046875","1156.545166015625,664.3512573242188"
"1091.7725830078125,574.140380859375","1102.462158203125,611.1683959960938","1125.5206298828125,635.947509765625","1159.826904296875,654.8792724609375"
"1091.4620361328125,566.6947021484375","1103.5322265625,603.3059692382812","1127.4111328125,627.2701416015625","1162.3118896484375,644.6728515625"
"1090.44677734375,559.0087280273438","1103.7913818359375,594.9930419921875","1128.4693603515625,618.0510864257812","1164.203369140625,633.8751220703125"
"1088.6744384765625,551.1906127929688","1103.18408203125,586.5974731445312","1128.9210205078125,608.9601440429688","1165.1966552734375,623.105224609375"
"1086.820556640625,543.3837890625","1102.563232421875,578.1867065429688","1128.931884765625,599.7116088867188","1165.9747314453125,612.3262329101562"
"1086.29736328125,534.7807006835938","1102.9781494140625,569.2167358398438","1130.158203125,589.86962890625","1167.583740234375,601.6469116210938"
"1087.9141845703125,525.7197265625","1104.961181640625,559.9094848632812","1132.6837158203125,580.147705078125","1170.463134765625,591.1531372070312"
"1091.0887451171875,516.5640258789062","1108.37158203125,550.9796142578125","1136.3487548828125,570.6844482421875","1174.4798583984375,581.3555908203125"
"1095.9805908203125,507.7313232421875","1113.093994140625,541.99462890625","1141.1676025390625,561.6146240234375","1179.4366455078125,572.1836547851562"
"1101.5133056640625,498.93328857421875","1118.6632080078125,533.5602416992188","1146.8199462890625,552.9266967773438","1185.0865478515625,563.555419921875"
"1107.5406494140625,490.62841796875","1124.55224609375,525.0228271484375","1152.765625,544.4024658203125","1191.070068359375,554.9449462890625"
"1113.2244873046875,482.4139709472656","1130.504150390625,516.6373901367188","1158.6136474609375,535.9595336914062","1197.076171875,546.3402099609375"
"1119.703369140625,473.8893127441406","1136.7608642578125,508.2979431152344","1165.0262451171875,527.5364990234375","1203.647705078125,537.4931640625"
"1125.765869140625,465.945556640625","1142.9093017578125,500.1565246582031","1171.2919921875,519.1373291015625","1209.828125,529.2647705078125"
"1131.7818603515625,457.50177001953125","1148.8447265625,491.7287292480469","1177.3013916015625,510.8920593261719","1215.9014892578125,520.8369750976562"
"1137.052490234375,449.52532958984375","1154.37353515625,483.47918701171875","1182.9122314453125,502.5400390625","1221.39794921875,512.1903076171875"
"1140.768798828125,441.8509826660156","1158.56494140625,475.18963623046875","1187.2701416015625,494.2097473144531","1226.0328369140625,503.14581298828125"
"1142.9652099609375,434.28961181640625","1161.61669921875,467.4023132324219","1190.4903564453125,485.7903747558594","1229.4544677734375,493.74755859375"
"1143.7244873046875,427.22900390625","1163.1632080078125,459.5408630371094","1192.4749755859375,477.39971923828125","1231.5343017578125,484.27288818359375"
"1143.4091796875,420.20831298828125","1163.8221435546875,452.2426452636719","1193.54736328125,469.1819152832031","1232.813720703125,475.0228576660156"
"1142.1248779296875,413.6237487792969","1163.3890380859375,444.9469909667969","1193.5299072265625,461.2544250488281","1232.9984130859375,465.86688232421875"
"1139.7152099609375,406.9231872558594","1161.8765869140625,437.4562683105469","1192.479736328125,453.0425109863281","1231.8355712890625,456.4382019042969"
"1136.055908203125,399.68731689453125","1159.3067626953125,429.8148498535156","1190.7017822265625,444.4864196777344","1229.933837890625,446.550537109375"
"1131.7296142578125,393.1673278808594","1156.104248046875,422.1026306152344","1187.7269287109375,435.9162292480469","1227.081787109375,436.3395080566406"
"1126.9461669921875,386.6929626464844","1152.373779296875,414.7688293457031","1184.4669189453125,427.1662902832031","1224.0640869140625,426.4988708496094"
"1123.164306640625,379.8848876953125","1149.296875,406.73223876953125","1181.70361328125,418.5527648925781","1221.585205078125,416.5872497558594"
"1120.8055419921875,371.9869689941406","1147.36279296875,398.3224182128906","1179.9576416015625,409.1065673828125","1220.0205078125,406.7562561035156"
"1119.7977294921875,363.75","1146.716064453125,389.2552795410156","1179.4461669921875,399.80908203125","1219.5574951171875,397.068359375"
"1120.11474609375,354.6104736328125","1147.1591796875,379.9046630859375","1180.04248046875,390.0893249511719","1220.068359375,387.28997802734375"
"1121.6680908203125,344.7690734863281","1148.733154296875,370.2105712890625","1181.677001953125,380.102783203125","1221.7149658203125,377.3160400390625"
"1123.6512451171875,335.0120544433594","1150.78369140625,360.0059814453125","1183.263427734375,370.3027038574219","1223.406982421875,367.2347717285156"
"1125.7099609375,325.279296875","1152.9310302734375,350.1249694824219","1185.6392822265625,360.14324951171875","1225.7125244140625,357.3304748535156"
"1128.129150390625,315.82958984375","1155.241455078125,340.6801452636719","1187.941162109375,350.5317077636719","1228.0306396484375,347.6865539550781"
"1130.7679443359375,306.2460632324219","1157.922119140625,330.9503173828125","1190.3856201171875,340.87744140625","1230.53515625,338.129638671875"
"1133.4754638671875,296.5181579589844","1160.763916015625,320.8997497558594","1193.119140625,330.98919677734375","1233.2310791015625,328.2628173828125"
"1136.1884765625,286.5562438964844","1163.3492431640625,311.2084655761719","1195.8785400390625,321.1614074707031","1236.02783203125,318.3673400878906"
"1138.9722900390625,277.036376953125","1166.151123046875,301.4603576660156","1198.622314453125,311.15643310546875","1238.560546875,308.6134338378906"
"1141.337646484375,267.6167297363281","1168.7503662109375,291.7956848144531","1201.0675048828125,301.5650329589844","1241.024169921875,298.9360046386719"
"1142.55419921875,258.99822998046875","1170.5543212890625,282.24169921875","1202.3916015625,292.36297607421875","1242.620361328125,288.92218017578125"
"1142.1707763671875,251.15615844726562","1170.87548828125,273.6833190917969","1202.909423828125,283.0780029296875","1242.9573974609375,279.27166748046875"
"1140.978271484375,244.12196350097656","1170.125732421875,265.9786071777344","1202.147705078125,274.81097412109375","1242.0889892578125,270.0219421386719"
"1138.1871337890625,237.37062072753906","1168.263916015625,258.66217041015625","1200.1767578125,266.54827880859375","1239.98681640625,260.71807861328125"
"1134.4598388671875,231.1361541748047","1165.4130859375,251.66763305664062","1197.1837158203125,258.54779052734375","1236.98828125,251.7232208251953"
"1130.5810546875,224.4429473876953","1162.160400390625,244.60751342773438","1193.9193115234375,250.4946746826172","1233.489501953125,242.44065856933594"
"1127.8509521484375,216.73353576660156","1159.405517578125,236.72357177734375","1191.3677978515625,242.02188110351562","1230.9300537109375,233.32855224609375"
"1125.9000244140625,208.30828857421875","1157.1912841796875,228.0751953125","1189.5438232421875,232.74057006835938","1229.017822265625,224.11911010742188"
"1125.02294921875,198.8950958251953","1156.7225341796875,218.21182250976562","1188.769775390625,222.83343505859375","1228.3077392578125,213.82449340820312"
"1124.945068359375,189.3889617919922","1156.73828125,208.46295166015625","1188.637451171875,212.8719482421875","1228.0615234375,204.05389404296875"
"1125.1640625,179.6903839111328","1157.1680908203125,198.24815368652344","1188.88427734375,203.09124755859375","1228.3153076171875,194.21270751953125"
"1125.7857666015625,170.0500030517578","1157.74072265625,188.78309631347656","1189.2064208984375,193.00872802734375","1228.744873046875,184.50868225097656"
"1126.666748046875,159.82608032226562","1158.34716796875,178.30978393554688","1189.6505126953125,182.8145751953125","1229.5435791015625,174.25967407226562"
"1127.2861328125,150.1766815185547","1159.338134765625,168.0619354248047","1190.351806640625,172.57762145996094","1230.0760498046875,164.37147521972656"
"1128.563720703125,139.7074432373047","1160.318603515625,157.46646118164062","1191.426025390625,162.00015258789062","1231.0853271484375,154.1351318359375"
"1129.8023681640625,129.6966094970703","1161.3475341796875,147.17112731933594","1192.504638671875,151.89857482910156","1232.2781982421875,144.10855102539062"
"1131.01171875,119.72146606445312","1162.9368896484375,136.64218139648438","1193.7830810546875,141.8905792236328","1233.350341796875,134.20751953125"
"1136.97900390625,87.06481170654297","1163.7088623046875,126.86528015136719","1194.778076171875,132.13134765625","1234.1627197265625,124.68035888671875"
"1137.13525390625,77.79399871826172","1164.1536865234375,117.48594665527344","1195.131591796875,122.56056213378906","1234.4906005859375,114.8565902709961"
"1135.411376953125,69.40226745605469","1163.73388671875,108.82272338867188","1194.388916015625,113.78424835205078","1233.80419921875,105.39965057373047"
"1132.39208984375,65.02677917480469","1162.542724609375,100.82405090332031","1193.0814208984375,105.37492370605469","1232.284423828125,96.27420043945312"
"1128.4442138671875,58.885833740234375","1160.635009765625,93.83856201171875","1190.9976806640625,97.80651092529297","1229.768798828125,87.37178802490234"
"1128.6090087890625,74.03738403320312","1157.5701904296875,87.47367858886719","1187.9820556640625,90.68081665039062","1226.4599609375,79.56720733642578"
"1124.0272216796875,68.99462890625","1153.8607177734375,81.5814437866211","1184.0240478515625,84.0562973022461","1221.9990234375,71.51557922363281"
"1118.85498046875,64.01722717285156","1149.2772216796875,75.71974182128906","1179.1617431640625,77.3967514038086","1216.88916015625,63.56144332885742"
"1113.1168212890625,59.63343811035156","1144.5421142578125,70.41404724121094","1174.045654296875,71.09502410888672","1210.9791259765625,55.86159896850586"
"1106.5743408203125,54.865234375","1138.9476318359375,64.61506652832031","1167.845458984375,64.17684173583984","1204.134521484375,47.450382232666016"
"1099.453125,50.00844955444336","1132.92724609375,58.506614685058594","1161.1951904296875,57.06319808959961","1196.7633056640625,38.80622100830078"
"1091.72265625,45.13501739501953","1126.21923828125,52.101016998291016","1154.09619140625,49.516639709472656","1188.262939453125,29.44304656982422"
"1083.199951171875,40.24540328979492","1119.3050537109375,45.70877456665039","1146.63134765625,41.99623107910156","1179.69091796875,20.245079040527344"
"1075.3880615234375,35.38206481933594","1112.0655517578125,39.24787139892578","1138.675537109375,34.3310546875","1170.2274169921875,10.552825927734375"
