114.8540267944336,834.3143005371094
114.71019744873047,834.0435791015625
114.61309242248535,833.8576965332031
114.46770286560059,833.8794860839844
115.09015083312988,833.6243438720703
116.47385215759277,834.3709716796875
118.76365852355957,836.67138671875
122.45211982727051,839.1450347900391
126.04748916625977,842.2235412597656
131.4752960205078,844.3984222412109
138.0807228088379,846.1900329589844
146.53990173339844,847.0386352539062
155.30735397338867,847.5519714355469
165.32067108154297,847.0601501464844
176.0752296447754,845.880859375
186.56439208984375,844.3337707519531
197.45911407470703,842.7773742675781
208.20061874389648,841.2535858154297
219.45557403564453,839.3587951660156
230.7309455871582,837.7600402832031
242.2637596130371,835.7992553710938
253.5358657836914,833.8995971679688
264.97888946533203,832.1781311035156
276.4795455932617,830.8081970214844
287.35472869873047,829.7932434082031
298.4198226928711,828.9659881591797
308.5051956176758,829.1333312988281
317.61973571777344,830.3411102294922
326.01575469970703,832.9028930664062
334.2540817260742,835.7258758544922
342.7434310913086,838.5402526855469
352.16625213623047,840.6770324707031
362.81993865966797,842.1427764892578
374.0705871582031,843.3560638427734
384.04380798339844,845.1889953613281
396.89147186279297,844.8584899902344
409.3063278198242,844.8781280517578
419.1445083618164,846.1516418457031
430.152099609375,846.512939453125
440.3447723388672,847.2803649902344
451.54783630371094,847.7828979492188
462.42236328125,848.8498077392578
473.3814697265625,850.0390625
484.7409973144531,851.0303039550781
496.0148162841797,852.0686798095703
507.5620803833008,853.2391815185547
518.7872924804688,854.3686218261719
530.3873291015625,855.6054382324219
542.0115356445312,856.928466796875
553.5825042724609,858.3311004638672
565.07421875,859.7865905761719
576.7517395019531,860.7441711425781
588.2011413574219,861.7132568359375
599.7760620117188,862.5667266845703
611.2848205566406,863.1891937255859
622.7668609619141,864.1556091308594
634.0259094238281,865.2249145507812
645.4071044921875,866.2594299316406
657.1058807373047,867.2763519287109
668.2606353759766,868.1465606689453
679.6422729492188,869.0201721191406
691.1378479003906,870.2935791015625
702.9064178466797,871.5473480224609
714.3006286621094,872.8343963623047
725.5157012939453,873.5997772216797
736.7666931152344,875.0513916015625
747.9557952880859,876.0069580078125
759.0009155273438,876.9893341064453
770.5438385009766,877.97021484375
782.0086212158203,878.6604309082031
793.2150573730469,878.8587188720703
803.6606750488281,878.1919403076172
812.9664306640625,876.3750152587891
