"432.4828186035156,1028.531005859375","462.8770446777344,986.51025390625","427.00048828125,942.9783935546875","442.1259765625,906.6089477539062"
"444.01361083984375,1028.103759765625","475.27386474609375,986.3158569335938","438.4953308105469,942.816650390625","453.3788146972656,906.3966674804688"
"455.6217956542969,1027.66162109375","484.7362060546875,984.962646484375","450.1407775878906,942.2573852539062","465.03790283203125,905.7836303710938"
"467.276611328125,1027.124267578125","496.4892883300781,984.2724609375","461.46722412109375,941.7909545898438","476.59912109375,905.427978515625"
"478.97735595703125,1026.6497802734375","507.6993408203125,983.3401489257812","473.2259521484375,941.2210693359375","488.5587158203125,904.9302368164062"
"490.5538024902344,1026.102783203125","519.3873901367188,982.7159423828125","484.7076721191406,940.6990966796875","500.77337646484375,904.1864624023438"
"502.31201171875,1025.701416015625","530.7238159179688,982.3248291015625","496.3873596191406,940.2432250976562","512.3707275390625,903.7720947265625"
"513.874755859375,1025.3154296875","542.5885620117188,981.9174194335938","507.948486328125,939.83251953125","524.2178344726562,903.4976196289062"
"525.7106323242188,1025.1573486328125","554.0501098632812,981.5072021484375","519.6841430664062,939.839111328125","535.9876098632812,903.49072265625"
"537.2179565429688,1025.568603515625","565.4788818359375,981.9776000976562","531.3899536132812,940.0686645507812","548.0292358398438,903.7559204101562"
"549.1752319335938,1025.869873046875","577.1082763671875,982.1161499023438","542.8441162109375,940.300048828125","559.9080200195312,903.9614868164062"
"561.0045166015625,1026.27587890625","588.885009765625,982.3684692382812","555.1124877929688,940.4883422851562","572.154296875,904.1966552734375"
"572.7174682617188,1026.286376953125","600.6162719726562,982.1143798828125","567.086181640625,940.59228515625","584.149658203125,904.1990966796875"
"584.1226196289062,1026.596923828125","611.5634765625,981.8710327148438","579.0690307617188,940.6732788085938","596.5316772460938,904.469482421875"
"595.0697021484375,1027.250244140625","622.1832885742188,982.4136962890625","590.2232666015625,941.2774658203125","607.75048828125,905.2760009765625"
"605.3882446289062,1028.5306396484375","633.2938232421875,983.6907348632812","600.9366455078125,942.300048828125","618.6759033203125,906.40869140625"
"616.1972045898438,1029.5853271484375","643.5154418945312,984.77099609375","611.72314453125,943.2640991210938","630.0311889648438,907.5547485351562"
"626.985107421875,1030.57861328125","654.7089233398438,985.8367919921875","622.6852416992188,944.2520751953125","641.3624267578125,908.6727294921875"
"638.2898559570312,1031.5992431640625","666.2357788085938,986.4686279296875","634.2581176757812,945.0403442382812","653.3623046875,909.6781616210938"
"650.3331298828125,1032.302001953125","678.0375366210938,986.995361328125","646.1480102539062,946.0167846679688","665.423583984375,910.6246948242188"
"661.8775634765625,1033.1312255859375","689.7722778320312,987.70654296875","658.1466064453125,946.7857666015625","677.21435546875,911.2556762695312"
"673.87744140625,1034.1343994140625","701.7786254882812,988.6458740234375","669.7688598632812,947.473388671875","688.8433227539062,912.0494384765625"
"685.8870849609375,1034.871826171875","713.390625,989.3318481445312","681.5581665039062,948.1024780273438","701.0433349609375,912.8408813476562"
"697.7918090820312,1035.256103515625","725.246337890625,989.5164184570312","693.6228637695312,948.798095703125","712.889892578125,913.2952270507812"
"709.2866821289062,1035.43408203125","736.8342895507812,989.57568359375","705.340087890625,948.8919677734375","724.413818359375,913.5499267578125"
"721.3496704101562,1035.700927734375","748.9044189453125,989.5546264648438","717.08154296875,949.000244140625","736.1348266601562,913.7313232421875"
"733.0960693359375,1035.7198486328125","761.2330932617188,989.4691162109375","728.42724609375,949.1554565429688","748.077880859375,913.7208251953125"
"744.8565673828125,1035.705322265625","772.0886840820312,989.360595703125","739.7752685546875,949.1429443359375","758.5283203125,913.7435913085938"
"756.02392578125,1034.1435546875","781.8173828125,987.6122436523438","749.6766967773438,947.98193359375","766.8602294921875,911.8685302734375"
"766.0526123046875,1031.1600341796875","790.998291015625,983.8521118164062","757.90576171875,945.2119750976562","773.4968872070312,908.3623046875"
"775.8876953125,1025.913818359375","799.0946655273438,977.1701049804688","764.7315063476562,940.7855834960938","779.2622680664062,903.8460693359375"
"785.0077514648438,1019.1732177734375","805.7001953125,968.5264282226562","770.2108764648438,935.2327880859375","783.5975341796875,897.9385986328125"
"792.949462890625,1012.0487060546875","811.662109375,960.63720703125","775.4661254882812,929.410400390625","788.9027099609375,891.4913940429688"
"801.2792358398438,1005.6283569335938","818.4411010742188,953.0159912109375","782.0399169921875,923.4329223632812","796.1372680664062,885.1737060546875"
"810.6378173828125,1000.4293212890625","829.18505859375,948.3080444335938","790.8193969726562,918.4501953125","804.0763549804688,880.0451049804688"
"820.8946533203125,996.4166259765625","839.5927124023438,944.0630493164062","800.4659423828125,914.7384033203125","813.9515380859375,876.0325317382812"
"831.7554931640625,993.2036743164062","850.3480834960938,940.3649291992188","811.1831665039062,911.2344970703125","824.4205322265625,872.8292846679688"
"842.806396484375,990.8070068359375","861.08251953125,938.1024780273438","822.06640625,908.8796997070312","835.6218872070312,870.220703125"
"853.0550537109375,988.5171508789062","874.8355102539062,936.6389770507812","833.0880126953125,906.8690795898438","846.3771362304688,868.2407836914062"
"863.5625,987.5223388671875","885.8370971679688,935.6421508789062","843.8287353515625,905.6075439453125","857.3497924804688,867.0587768554688"
"873.7164916992188,987.0516357421875","895.9095458984375,935.0966186523438","854.890869140625,904.9560546875","868.4270629882812,866.3113403320312"
"884.5828857421875,987.053466796875","906.4834594726562,935.31689453125","865.6012573242188,904.8021850585938","879.684326171875,866.2937622070312"
"895.3456420898438,986.9198608398438","918.2417602539062,935.2438354492188","876.7420654296875,904.7166748046875","891.2012329101562,866.4141235351562"
"906.1133422851562,985.751220703125","929.5748291015625,934.555419921875","887.5797729492188,903.6339721679688","900.9895629882812,865.2694702148438"
"916.3629760742188,983.234130859375","939.7352294921875,931.9091186523438","896.570556640625,901.3056640625","908.5281982421875,862.572998046875"
"925.667236328125,978.9542236328125","948.0296020507812,927.1707763671875","904.0684814453125,897.6919555664062","914.3554077148438,858.7490844726562"
"934.5513305664062,972.94580078125","953.932861328125,920.404296875","910.273681640625,892.994140625","919.549072265625,853.8903198242188"
"942.2583618164062,966.0125732421875","957.0557250976562,910.781494140625","914.9312744140625,887.258544921875","923.7955932617188,847.608642578125"
"948.887939453125,957.93603515625","961.0685424804688,901.6957397460938","918.2806396484375,880.7906494140625","925.7169799804688,840.6317138671875"
"954.946533203125,948.3291015625","964.4468383789062,891.6807250976562","920.961669921875,872.9193115234375","926.1317749023438,832.89453125"
"960.37060546875,938.5111083984375","967.3104248046875,881.2572631835938","923.6559448242188,864.7371215820312","928.0035400390625,824.60205078125"
"966.8151245117188,929.0986938476562","974.1072998046875,869.931396484375","928.259521484375,856.39453125","932.833984375,815.7314453125"
"974.44775390625,920.4986572265625","975.4226684570312,860.7308349609375","934.8606567382812,848.8013916015625","939.1298217773438,807.5379638671875"
"983.1807861328125,913.3519287109375","983.4520263671875,853.472412109375","943.0347290039062,841.9686279296875","946.6458740234375,801.0367431640625"
"992.7118530273438,907.1204833984375","993.5632934570312,846.86962890625","952.275146484375,836.0144653320312","955.681396484375,794.9550170898438"
"1002.0995483398438,901.6482543945312","1003.4746704101562,840.9063720703125","961.822509765625,830.5370483398438","965.3986206054688,789.4093017578125"
"1012.8370971679688,896.1422119140625","1016.2486572265625,835.4662475585938","971.9498291015625,825.3775024414062","975.48388671875,784.2921752929688"
"1023.5586547851562,891.5364990234375","1027.56640625,830.6156005859375","982.9462890625,820.6821899414062","986.6236572265625,779.46435546875"
"1034.3834228515625,886.797119140625","1038.316650390625,826.063232421875","993.7904663085938,815.9705810546875","997.3718872070312,774.9678344726562"
"1044.9666748046875,882.0358276367188","1048.952880859375,821.264404296875","1004.7003173828125,811.1318969726562","1007.8793334960938,770.1726684570312"
"1055.2777099609375,877.9364013671875","1059.490234375,816.9965209960938","1015.0098876953125,806.9567260742188","1018.6253662109375,765.896728515625"
"1065.013671875,874.6537475585938","1069.95703125,813.8506469726562","1025.355224609375,803.3407592773438","1029.04150390625,762.5037841796875"
"1075.099609375,871.8424072265625","1066.1497802734375,800.0745239257812","1035.88818359375,800.3291625976562","1040.0037841796875,759.0695190429688"
"1084.5291748046875,868.3417358398438","1076.386474609375,796.4178466796875","1045.6063232421875,796.9841918945312","1049.226806640625,755.8317260742188"
"1094.045166015625,863.6214599609375","1085.5830078125,792.1765747070312","1054.1812744140625,792.8754272460938","1056.2774658203125,751.7763061523438"
"1102.06103515625,857.4171142578125","1091.782958984375,786.7805786132812","1060.767333984375,787.737548828125","1061.9371337890625,746.7865600585938"
"1109.2528076171875,849.8671264648438","1096.04248046875,779.9126586914062","1065.736328125,781.8672485351562","1066.095458984375,740.7518920898438"
"1114.8939208984375,841.4630737304688","1098.8568115234375,771.55615234375","1068.9931640625,775.1115112304688","1068.207763671875,734.3670654296875"
"1119.1517333984375,832.7666625976562","1100.7198486328125,763.2869262695312","1070.84228515625,768.4959716796875","1068.4554443359375,727.8485717773438"
"1122.5521240234375,823.07958984375","1101.013427734375,754.5213623046875","1071.2542724609375,761.239990234375","1067.0030517578125,721.0903930664062"
"1125.151611328125,812.3270874023438","1099.376220703125,745.1801147460938","1071.1527099609375,753.2000732421875","1065.524658203125,713.2787475585938"
"1128.2423095703125,802.107666015625","1098.1083984375,736.109130859375","1072.0782470703125,745.1182861328125","1065.62841796875,706.9451293945312"
"1132.543212890625,792.1157836914062","1100.746826171875,727.8106079101562","1075.2071533203125,736.6903686523438","1067.932861328125,698.3721923828125"
"1138.0872802734375,782.0848999023438","1105.1435546875,718.5655517578125","1079.9150390625,727.939697265625","1071.962890625,689.8053588867188"
"1144.3265380859375,773.0985717773438","1111.0252685546875,709.4276733398438","1085.5440673828125,719.5596923828125","1077.095458984375,681.6768188476562"
"1151.7135009765625,764.47607421875","1117.363037109375,701.39697265625","1092.335693359375,711.5735473632812","1084.0244140625,673.5281372070312"
"1159.4705810546875,756.3336791992188","1125.017578125,693.3696899414062","1099.978515625,703.6099243164062","1091.825439453125,665.415283203125"
"1168.108642578125,748.6591186523438","1133.1820068359375,686.3251342773438","1108.3758544921875,696.103759765625","1100.3564453125,657.8519897460938"
"1177.15576171875,740.7772827148438","1142.0548095703125,678.4102172851562","1117.127197265625,688.744140625","1109.166015625,650.2716064453125"
"1185.931884765625,733.5006713867188","1151.5421142578125,670.796875","1125.9425048828125,681.656494140625","1117.9373779296875,643.0330200195312"
"1194.4075927734375,726.2443237304688","1160.43212890625,663.1504516601562","1134.697021484375,674.1935424804688","1126.73291015625,635.7771606445312"
"1203.3160400390625,718.50634765625","1168.3885498046875,656.4449462890625","1143.3409423828125,666.91943359375","1135.5950927734375,628.1142578125"
"1212.13623046875,710.8988647460938","1177.041259765625,648.770263671875","1151.791259765625,659.5662841796875","1143.7802734375,620.8823852539062"
"1219.874755859375,702.7894287109375","1184.9881591796875,640.5599365234375","1158.781494140625,652.4006958007812","1150.308837890625,613.4407348632812"
"1225.8179931640625,694.85595703125","1190.593017578125,632.7714233398438","1164.1136474609375,645.382080078125","1154.7781982421875,606.8925170898438"
"1230.1953125,686.5037231445312","1193.08642578125,625.0875854492188","1167.4578857421875,638.8880004882812","1157.032958984375,600.5330810546875"
"1233.007080078125,678.16845703125","1193.529052734375,618.7195434570312","1168.8673095703125,632.743896484375","1157.2451171875,595.0114135742188"
"1234.2000732421875,669.0656127929688","1192.126708984375,611.029052734375","1168.205078125,626.3729858398438","1155.12548828125,589.4158935546875"
"1234.155517578125,660.2876586914062","1196.0955810546875,598.598388671875","1166.315185546875,620.6552734375","1151.2470703125,584.7232666015625"
"1233.6282958984375,652.31201171875","1192.79345703125,592.4214477539062","1164.34619140625,615.109130859375","1148.0941162109375,579.23681640625"
"1233.9818115234375,643.23779296875","1189.6080322265625,586.0057373046875","1163.7525634765625,607.95068359375","1146.1177978515625,575.4225463867188"
"1235.48388671875,633.3275756835938","1189.9515380859375,577.291259765625","1164.7154541015625,599.4590454101562","1146.3907470703125,567.227294921875"
"1238.5855712890625,622.7490234375","1191.9429931640625,567.9248657226562","1167.2056884765625,590.2227172851562","1148.4132080078125,558.3741455078125"
"1242.35888671875,612.720703125","1195.589599609375,558.3333740234375","1170.8096923828125,580.5911865234375","1151.82958984375,548.8678588867188"
"1246.962646484375,602.435546875","1199.3043212890625,548.865966796875","1174.90869140625,571.2911376953125","1156.0634765625,539.33251953125"
"1251.87890625,592.8189086914062","1204.3516845703125,539.3285522460938","1179.8428955078125,561.9344482421875","1160.8465576171875,530.0997314453125"
"1257.2821044921875,583.1151733398438","1209.8759765625,529.7257690429688","1185.069580078125,552.7150268554688","1166.2249755859375,520.638671875"
"1263.2442626953125,573.5430297851562","1215.736328125,520.0443115234375","1190.9161376953125,543.1255493164062","1172.01025390625,511.104736328125"
"1269.2587890625,563.5556640625","1221.593505859375,510.6899719238281","1196.54833984375,534.0918579101562","1177.9697265625,501.72021484375"
"1275.101318359375,554.2955932617188","1227.2060546875,501.4108581542969","1202.346435546875,524.6604614257812","1183.942626953125,492.2726135253906"
"1280.9228515625,544.8922729492188","1232.861572265625,492.12188720703125","1208.1204833984375,515.2613525390625","1190.0157470703125,482.72747802734375"
"1287.1202392578125,534.8214111328125","1235.1390380859375,486.470703125","1214.100341796875,506.00408935546875","1195.9393310546875,473.2711181640625"
"1292.262939453125,525.1904907226562","1240.888916015625,476.8487243652344","1219.1075439453125,497.01300048828125","1200.8475341796875,463.9840087890625"
"1296.0716552734375,515.58056640625","1245.921142578125,466.1419372558594","1222.4315185546875,488.8308410644531","1203.2255859375,456.0167541503906"
"1298.1534423828125,505.6979064941406","1246.558349609375,457.4294128417969","1224.073974609375,480.6717529296875","1203.682861328125,448.2928161621094"
"1298.4095458984375,495.3765869140625","1244.6798095703125,449.2662048339844","1223.7772216796875,472.9214172363281","1202.2886962890625,441.5181579589844"
"1296.937744140625,484.8493347167969","1245.4132080078125,435.052734375","1221.73291015625,465.49737548828125","1198.9644775390625,434.9523620605469"
"1294.65380859375,475.501953125","1241.037353515625,428.80926513671875","1218.679931640625,459.06915283203125","1194.4571533203125,429.3872375488281"
"1292.3154296875,466.17913818359375","1236.076171875,422.157958984375","1215.8023681640625,452.4309387207031","1190.7772216796875,423.3106689453125"
"1291.094970703125,456.535400390625","1231.763427734375,414.7301330566406","1213.750244140625,444.2879333496094","1188.8321533203125,415.380615234375"
"1291.01171875,446.4797668457031","1230.862548828125,405.4148864746094","1213.4996337890625,434.8074645996094","1188.2152099609375,406.10296630859375"
"1291.7666015625,435.7720031738281","1231.6199951171875,395.0050354003906","1214.64111328125,424.2241516113281","1188.8984375,395.92816162109375"
"1293.3426513671875,425.5317687988281","1233.39501953125,384.9375","1216.410400390625,414.05078125","1190.4639892578125,385.9333190917969"
"1295.866943359375,415.06292724609375","1235.35888671875,375.14892578125","1218.9139404296875,403.7817077636719","1193.0587158203125,375.6023864746094"
"1298.8897705078125,405.24798583984375","1238.6690673828125,365.16168212890625","1222.1168212890625,393.73150634765625","1196.05859375,365.7996520996094"
"1302.4896240234375,394.8836364746094","1242.308837890625,355.6661071777344","1225.6943359375,383.1175231933594","1199.8619384765625,355.47357177734375"
"1306.3677978515625,383.94036865234375","1245.3028564453125,347.14324951171875","1229.4891357421875,372.1799621582031","1203.8646240234375,344.5146179199219"
"1309.9443359375,373.27142333984375","1247.84423828125,339.5376892089844","1233.228271484375,361.2728271484375","1207.5562744140625,334.05487060546875"
"1312.9375,362.935791015625","1251.130126953125,328.77923583984375","1236.6729736328125,350.6693420410156","1210.280029296875,324.2939147949219"
"1315.3143310546875,352.65032958984375","1253.6099853515625,318.4739685058594","1239.0140380859375,340.8265075683594","1212.252685546875,315.12213134765625"
"1317.321533203125,342.3775939941406","1255.455078125,309.3975830078125","1241.2247314453125,331.3853454589844","1214.034423828125,305.8857727050781"
"1318.2322998046875,332.9408264160156","1256.053466796875,300.6852722167969","1242.2147216796875,322.8852844238281","1214.45556640625,297.937255859375"
"1317.9888916015625,323.63641357421875","1254.83935546875,292.89385986328125","1241.744140625,315.07855224609375","1213.15625,291.1235046386719"
"1316.046142578125,314.8762512207031","1251.7679443359375,285.5594787597656","1239.8369140625,308.3851623535156","1210.3822021484375,285.3982849121094"
"1312.513671875,305.804931640625","1247.1678466796875,279.0992126464844","1236.594482421875,302.4262390136719","1206.0943603515625,280.2867736816406"
"1307.267578125,296.94549560546875","1241.6988525390625,268.35882568359375","1231.9305419921875,296.585693359375","1200.2357177734375,275.74700927734375"
